Sserial,Rsex,RAgeCat,Married,ChildHh,HEdQual3,eq_inc_quintiles,RClassGp,CCBELIEV,carallow,carreduc,carnod2,cartaxhi,carenvdc,plnenvt,plnuppri,Politics,Voted,actchar,actpol,govnosa2,PartyId2,leftrigh,libauth,WtFactor
293963,2,3,1,1,3,1,5,2,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,8,2.2,3.83333333333333,1.10660452016394
293964,2,3,4,1,4,-1,-1,3,8,8,8,8,8,8,8,5,-1,-1,-1,-1,5,3,3,.548269643137084
293965,1,4,4,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,1,6,1.2,4.5,.538248553652474
293966,2,3,2,1,3,2,5,-1,-1,-1,-1,-1,-1,-1,-1,5,2,5,5,2,5,2.8,4,1.06633197783751
293967,2,4,1,1,3,2,5,3,-1,-1,-1,-1,-1,-1,-1,5,2,5,5,2,5,2,3.83333333333333,1.3436148642254
293968,1,4,1,1,1,-1,1,3,4,4,4,2,2,4,2,2,-1,-1,-1,-1,1,2.8,2.5,1.84051280031068
293969,1,2,1,2,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,-1,-1,1.87270037801429
293970,1,4,1,2,3,-1,3,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,1,-1,-1,1.03600960764719
293971,1,6,1,2,3,2,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,4,2,2.4,4.83333333333333,.637527038188059
293972,2,1,1,2,2,1,4,3,-1,-1,-1,-1,-1,-1,-1,4,2,5,5,2,1,1.8,3.5,1.4386080528766
293973,2,7,3,2,4,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,-1,-1,.564500430532854
293974,2,2,1,1,1,-1,1,3,3,1,5,2,2,4,2,2,-1,-1,-1,-1,3,2.8,2.5,.987127165299895
293975,1,4,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,4,1,2.8,3,.977719880362022
293976,2,2,4,2,2,-1,1,3,3,3,3,3,3,3,3,4,-1,-1,-1,-1,2,2.6,3.16666666666667,.417898485951321
293977,2,7,1,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,4,1,2.8,3.16666666666667,1.18257475877622
293978,2,5,2,2,2,-1,1,3,4,2,4,2,2,4,4,3,-1,-1,-1,-1,2,2.6,3.66666666666667,.477023088012032
293979,1,4,4,2,4,4,3,2,-1,-1,-1,-1,-1,-1,-1,5,1,-1,-1,-1,4,3.6,4.33333333333333,.555581829189677
293980,2,7,3,2,2,5,3,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,-1,-1,.618345965288598
